"","White","Latino_Hispanic","Middle Eastern","Indian","Black","East Asian","Southeast Asian","jpg"
"103",0.999860525131226,8.78020091477083e-06,0.000100427365396172,3.01961478044177e-07,3.77431348397295e-07,2.80044314422412e-05,1.54634881255333e-06,"david_baria.jpg"
"104",0.854649424552917,0.0125488461926579,0.131781652569771,0.000107028790807817,0.000457740796264261,0.000367416621884331,8.798702765489e-05,"david_johnson.jpg"
"105",0.998978137969971,0.000389649212593213,0.000497316592372954,8.6742520579719e-06,2.35471406995202e-06,0.000109140215499792,1.47761429616367e-05,"david_perdue.jpeg"
"106",0.768902838230133,0.210087299346924,0.0134110152721405,0.0023933167103678,0.000476230517961085,0.0019279852276668,0.00280124531127512,"david_perdue.jpg"
"107",0.576680898666382,0.257133483886719,0.155919939279556,0.00918801128864288,0.000408871623221785,0.000360972830094397,0.000307805923512205,"david_vitter.jpg"
"108",0.797016501426697,0.104417473077774,0.0943336114287376,0.00351380021311343,9.77659874479286e-05,0.000155715373693965,0.000465209304820746,"david_walters.jpg"
"109",0.991679847240448,0.00267243711277843,0.00480392994359136,5.38284257345367e-05,3.63496110367123e-05,0.000493919476866722,0.000259644613834098,"dean_heller.jpg"
"110",0.990451574325562,0.0071354890242219,0.00226017367094755,9.65707367868163e-05,4.46641570306383e-06,3.88103544537444e-05,1.3053620023129e-05,"deb_fischer.jpg"
"111",0.999435484409332,0.00017982667486649,0.000370092951925471,1.98114435079333e-06,1.77228582742828e-06,9.80273216555361e-06,1.13627879727574e-06,"debbie_stabenow.jpg"
"112",0.999631643295288,7.0153531851247e-05,0.000263301015365869,5.00415012538724e-07,1.00541478786909e-06,2.97128081001574e-05,3.6197227473167e-06,"deborah_k_ross.jpg"
"113",4.00026146962773e-06,0.000247213989496231,1.52497941598995e-05,0.00126546109095216,0.998395979404449,4.07705920224544e-06,6.80114826536737e-05,"denise_majette.jpg"
"114",0.991494178771973,0.00195508054457605,0.00620456738397479,0.000312914024107158,4.1745088310563e-06,1.75938675965881e-05,1.15887714855489e-05,"denny_rehberg.jpg"
"115",0.999715983867645,0.000195803964743391,8.26708710519597e-05,9.86747522802034e-07,2.966731642573e-07,3.51352036886965e-06,6.17447881268163e-07,"dianne_feinstein.jpg"
"116",0.995252728462219,0.0013239273102954,0.00333865010179579,1.4792896763538e-05,2.51572328124894e-05,3.44183681590948e-05,1.03456677607028e-05,"dick_durbin.jpg"
"117",0.972020089626312,0.00111131137236953,0.0267609562724829,7.18339833838399e-06,4.94982987220283e-06,7.66607772675343e-05,1.89397633221233e-05,"dick_zimmer.jpg"
"118",0.506701171398163,0.00895152520388365,0.483442306518555,0.000727765669580549,0.000126913437270559,3.52072493114974e-05,1.50274463521782e-05,"dino_rossi.jpg"
"119",0.999439895153046,3.49177098541986e-05,0.000497032189741731,3.39529788107029e-06,6.33777574421401e-07,1.87531095434679e-05,5.32399189978605e-06,"don_stenberg.jpg"
"120",0.992292404174805,0.00191366521175951,0.00531368888914585,3.48973080690484e-05,3.54837611666881e-05,0.000311760930344462,9.80499826255254e-05,"doug_forrester.jpg"
"121",0.999464333057404,0.00014893535990268,0.000360984617145732,7.36968195269583e-06,2.75340244115796e-06,1.16975361379446e-05,3.97604344470892e-06,"doug_jones.jpg"
"122",0.993769466876984,0.000878841266967356,0.00454518105834723,2.07719785976224e-05,1.06572433651309e-05,0.000596330442931503,0.000178617672645487,"duane_sand.jpg"
"123",0.895040929317474,0.0267673023045063,0.0714784488081932,0.00107953627593815,0.00517699727788568,0.000356966949766502,9.98699615593068e-05,"e_j_pipkin.jpg"
"124",0.999355733394623,0.000249611592153087,0.000261466484516859,5.52182200408424e-06,8.25686493044486e-06,0.000104291124443989,1.50995574585977e-05,"ed_flanagan.jpg"
"125",0.998377561569214,0.000623194966465235,0.000913770927581936,6.20781065663323e-05,1.33902194647817e-05,4.53702796221478e-06,5.37395681021735e-06,"ed_gillespie.jpg"
"126",0.996068954467773,0.00102269148919731,0.0027758430223912,8.6265445133904e-06,2.28492517635459e-05,7.64915166655555e-05,2.44929888140177e-05,"ed_markey.jpg"
"127",0.360301226377487,0.620141506195068,0.00791169516742229,0.00707284966483712,0.000229047014727257,0.0019250224577263,0.00241859699599445,"edward_m_bernstein.jpg"
"128",0.617079019546509,0.000701970828231424,0.00284684402868152,1.44208433994208e-05,1.16156425065128e-05,0.373654842376709,0.00569130200892687,"elaine_marshall.jpg"
"129",0.575550377368927,0.0222738832235336,0.401865988969803,0.000147603452205658,6.11316136200912e-05,5.97525249759201e-05,4.11470864492003e-05,"elizabeth_dole.jpg"
"130",0.986905872821808,0.011530689895153,0.000599637336563319,0.000200380600290373,2.95770450975397e-06,0.000402615085477009,0.000357911456376314,"elizabeth_emken.jpg"
"131",0.999535799026489,0.000128525411128066,0.000306164321955293,1.81685823008593e-06,1.14184956601093e-06,1.82672065420775e-05,8.43852649268229e-06,"elizabeth_warren.jpg"
"132",0.737838208675385,0.000373145303456113,0.261708617210388,1.87716141226701e-05,6.9558122959279e-06,4.14704772992991e-05,1.28672963910503e-05,"eric_fingerhut.jpg"
"133",0.946785986423492,0.0137210777029395,0.0380829311907291,0.000175687746377662,0.000412625318858773,0.000576490128878504,0.000245266070123762,"eric_wargotz.jpg"
"134",0.543156504631042,0.371354639530182,0.0621632412075996,0.010579414665699,0.0121512124314904,0.000157964226673357,0.000437088456237689,"ernest_hollings.jpg"
