"","Feminine","Masculine","jpg"
"90",6.64552408125019e-06,0.999993324279785,"cory_gardner.jpg"
"91",0.000221924492507242,0.999778091907501,"craig_l_thomas.jpg"
"92",0.99988842010498,0.000111609762825537,"cynthia_dill.jpg"
"93",0.999774038791656,0.000226016592932865,"cynthia_lummis.jpg"
"94",7.57117322791601e-06,0.999992370605469,"dale_groutage.jpg"
"95",2.31973717745859e-06,0.999997735023499,"dan_ahlers.jpg"
"96",2.28083263209555e-06,0.999997735023499,"dan_bongino.jpg"
"97",0.000203566305572167,0.999796450138092,"dan_carter.jpg"
"98",0.000118731120892335,0.999881267547607,"dan_coats.jpg"
"99",2.38868306041695e-05,0.99997615814209,"dan_sullivan.jpg"
"100",1.26969789562281e-05,0.999987244606018,"daniel_gade.jpg"
"101",8.48279069032287e-06,0.999991536140442,"daniel_mongiardo.jpg"
"102",0.0015649163397029,0.998435080051422,"darryl_glenn.jpg"
"103",1.07564746940625e-05,0.99998927116394,"david_baria.jpg"
"104",0.00010152900358662,0.999898433685303,"david_johnson.jpg"
"105",0.000287431728793308,0.999712526798248,"david_perdue.jpeg"
"106",0.00306298746727407,0.996937036514282,"david_perdue.jpg"
"107",4.49047684014658e-06,0.999995470046997,"david_vitter.jpg"
"108",5.46707894955034e-07,0.999999403953552,"david_walters.jpg"
"109",2.42289320340205e-06,0.999997615814209,"dean_heller.jpg"
"110",0.999984383583069,1.56162113853497e-05,"deb_fischer.jpg"
"111",0.999886393547058,0.00011353797162883,"debbie_stabenow.jpg"
"112",0.999581634998322,0.000418338197050616,"deborah_k_ross.jpg"
"113",0.999892234802246,0.00010772117821034,"denise_majette.jpg"
"114",1.15115899461671e-05,0.999988436698914,"denny_rehberg.jpg"
"115",0.998847126960754,0.00115285930223763,"dianne_feinstein.jpg"
"116",0.00146639416925609,0.998533606529236,"dick_durbin.jpg"
"117",0.000136611153720878,0.999863386154175,"dick_zimmer.jpg"
"118",2.96383950626478e-06,0.999997019767761,"dino_rossi.jpg"
"119",4.98678809890407e-06,0.999994993209839,"don_stenberg.jpg"
"120",2.85032056126511e-05,0.999971508979797,"doug_forrester.jpg"
"121",0.0117528839036822,0.988247096538544,"doug_jones.jpg"
"122",0.0613433793187141,0.938656628131866,"duane_sand.jpg"
"123",0.000376000039977953,0.999624013900757,"e_j_pipkin.jpg"
"124",5.23809358128347e-05,0.999947667121887,"ed_flanagan.jpg"
"125",0.000939284975174814,0.999060690402985,"ed_gillespie.jpg"
"126",3.6954166716896e-05,0.999963045120239,"ed_markey.jpg"
"127",0.000101704783446621,0.999898314476013,"edward_m_bernstein.jpg"
"128",0.998767256736755,0.00123275490477681,"elaine_marshall.jpg"
"129",0.999958634376526,4.14133246522397e-05,"elizabeth_dole.jpg"
"130",0.999997138977051,2.87394550468889e-06,"elizabeth_emken.jpg"
"131",0.999964356422424,3.56925847881939e-05,"elizabeth_warren.jpg"
"132",1.52246739162365e-05,0.999984741210938,"eric_fingerhut.jpg"
"133",5.1350066314626e-06,0.999994874000549,"eric_wargotz.jpg"
"134",0.000172308966284618,0.99982762336731,"ernest_hollings.jpg"
"135",0.000161756965098903,0.99983823299408,"erskine_bowles.jpg"
"136",6.87404008203885e-06,0.999993085861206,"evan_bayh.jpg"
"137",1.06412117020227e-05,0.99998939037323,"fay_boozman.jpg"
"138",0.000916171877179295,0.999083876609802,"foster_campbell.jpg"
"139",1.83368756552227e-05,0.999981641769409,"frank_lautenberg.jpg"
"140",1.82403357484873e-06,0.999998211860657,"gary_peters.jpg"
"141",9.83644931693561e-05,0.999901652336121,"gene_kelly.jpg"
"142",5.88605189477676e-06,0.999994158744812,"geoff_diehl.jpg"
"143",3.5473880416248e-05,0.999964475631714,"george_allen.jpg"
"144",5.82740358368028e-05,0.99994170665741,"george_nethercutt.jpg"
"145",1.51614585774951e-05,0.999984860420227,"george_voinovich.jpg"
"146",0.999971270561218,2.87854381895158e-05,"gloria_tristani.jpg"
"147",0.000150070321979001,0.999849915504456,"gordon_ball.jpg"
"148",0.00010930764983641,0.999890685081482,"gordon_h_smith.jpg"
"149",0.00767880585044622,0.992321193218231,"greg_ganske.jpg"
"150",3.51554217559169e-06,0.999996542930603,"harold_ford_jr.jpg"
"151",5.89899864280596e-05,0.999940991401672,"harry_reid.jpg"
"152",0.94970041513443,0.0502996034920216,"heather_wilson.jpg"
"153",0.999858379364014,0.000141581491334364,"heidi_heitkamp.jpg"
"154",0.000985193648375571,0.999014735221863,"herb_kohl.jpg"
"155",0.999941468238831,5.85038869758137e-05,"hillary_clinton.jpg"
"156",8.18808803160209e-06,0.999991774559021,"howard_mills_III.jpg"
"157",0.999980449676514,1.95876928046346e-05,"inez_tenenbaum.jpg"
"158",0.652038395404816,0.347961574792862,"jack_carter.jpg"
"159",9.45569536270341e-06,0.999990582466125,"jack_conway.jpg"
"160",9.56466465140693e-06,0.999990463256836,"jack_e_robinson.jpg"
"161",1.4419587159864e-06,0.999998569488525,"jack_hoogendyk.jpg"
"162",0.000392499874578789,0.999607503414154,"jack_orchulli.jpg"
"163",1.73335611179937e-05,0.999982714653015,"jack_reed.jpg"
"164",0.999993443489075,6.56651127428631e-06,"jacky_rosen.jpg"
"165",1.23563668239512e-05,0.999987602233887,"jaime_harrison.jpg"
"166",3.55340162059292e-05,0.999964475631714,"james_huffman.jpg"
"167",5.65089285373688e-05,0.999943494796753,"jan_ting.jpg"
"168",0.999908924102783,9.11266397451982e-05,"jane_raybould.jpg"
"169",1.17169583973009e-05,0.999988317489624,"jason_kander.jpg"
"170",2.68533513008151e-05,0.999973177909851,"jason_lewis.jpg"
"171",4.84816655443865e-06,0.999995112419128,"jay_nixon.jpg"
"172",1.09254242488532e-05,0.999989032745361,"jay_williams.jpg"
"173",0.999736964702606,0.000263051158981398,"jean_carnahan.jpg"
"174",0.999057948589325,0.000942052574828267,"jean_hay_bright.jpg"
"175",0.999378204345703,0.000621723127551377,"jeanne_shaheen.jpg"
"176",0.000147882456076331,0.999852061271667,"jeff_beatty.jpg"
"177",3.99801865569316e-05,0.999960064888,"jeff_bell.jpg"
"178",7.06601713318378e-06,0.999992966651917,"jeff_bingaman.jpg"
"179",0.000186876975931227,0.999813139438629,"jeff_clark.jpg"
"180",3.5169466627849e-06,0.999996423721313,"jeff_flake.jpg"
"181",2.18676973418042e-06,0.999997854232788,"jeff_merkley.jpg"
"182",0.000242092006374151,0.999757945537567,"jeff_sessions.jpg"
"183",8.41806322569028e-05,0.999915838241577,"jim_barksdale.jpg"
"184",3.62812752427999e-05,0.999963760375977,"jim_bunning.jpg"
"185",2.15062664210564e-05,0.999978542327881,"jim_demint.jpg"
"186",4.29459669248899e-06,0.999995708465576,"jim_durkin.jpg"
"187",5.14674320584163e-05,0.999948501586914,"jim_gilmore.jpg"
"188",0.00119129416998476,0.998808741569519,"jim_gray.jpg"
"189",1.6674748621881e-05,0.999983310699463,"jim_holt.jpg"
"190",0.00242342078126967,0.997576534748077,"jim_inhofe.jpg"
"191",0.000236823281738907,0.999763190746307,"jim_jeffords.jpg"
"192",3.95659571950091e-06,0.999996066093445,"jim_martin.png"
"193",7.41677067708224e-05,0.999925851821899,"jim_newberger.jpg"
"194",0.822372496128082,0.17762753367424,"jim_oberweis.jpg"
"195",0.000332142895786092,0.999667882919312,"jim_pederson.jpg"
"196",9.81656739895698e-06,0.999990224838257,"jim_renacci.jpg"
"197",2.95697054752964e-06,0.999997019767761,"jim_risch.jpg"
"198",0.000381026096874848,0.999619007110596,"jim_rogers.jpg"
"199",1.37960496431333e-05,0.999986171722412,"jim_slattery.jpg"
"200",3.36385346599855e-05,0.999966382980347,"jim_talent.jpg"
"201",0.000656492018606514,0.999343454837799,"jim_webb.jpg"
"202",0.999972462654114,2.74777175945928e-05,"jo_rae_perkins.jpg"
"203",3.44323452736717e-05,0.99996554851532,"joe_biden.jpg"
"204",1.10327346192207e-06,0.999998927116394,"joe_donnelly.jpg"
"205",1.57703452714486e-05,0.999984264373779,"joe_heck.jpg"
"206",7.97560824139509e-06,0.9999920129776,"joe_kyrillos.jpg"
"207",0.0409802235662937,0.959019720554352,"joe_lieberman.jpg"
"208",8.34135244076606e-06,0.999991655349731,"joe_manchin.jpg"
"209",1.16607088784804e-05,0.999988317489624,"joel_dykstra.jpg"
"210",0.000135635971673764,0.999864339828491,"john_ashcroft.jpg"
"211",2.43780432356289e-05,0.999975562095642,"john_boozman.jpg"
"212",4.3883469516004e-06,0.999995589256287,"john_cornyn.jpg"
"213",7.2451380219718e-06,0.999992728233337,"john_e_sununu.jpg"
"214",2.73989940069441e-06,0.99999725818634,"john_edwards.jpg"
"215",4.0112132410286e-05,0.999959945678711,"john_ensign.jpg"
"216",0.159978479146957,0.840021550655365,"john_gillespie.jpg"
"217",3.40098595188465e-05,0.999966025352478,"john_hickenlooper.jpg"
"218",2.20730294131499e-06,0.999997735023499,"john_james.jpg"
"219",0.858693063259125,0.141306892037392,"john_kennedy.jpg"
"220",1.5649473425583e-05,0.999984383583069,"john_kerry.jpg"
"221",6.21331564616412e-05,0.999937891960144,"john_mccain.jpg"
"222",1.62421838467708e-05,0.999983787536621,"john_raese.jpg"
"223",0.000261568842688575,0.999738395214081,"john_thune.jpg"
"224",0.0365083739161491,0.96349161863327,"johnny_isakson.jpg"
"225",1.14051999844378e-05,0.999988555908203,"jon_corzine.jpg"
"226",0.000354905147105455,0.999645113945007,"jon_kyl.jpg"
"227",1.04551754702698e-05,0.99998950958252,"jon_ossoff.jpg"
"228",1.46151369335712e-05,0.999985337257385,"jon_tester.jpg"
"229",0.999916076660156,8.39630520204082e-05,"joni_ernst.jpg"
"230",6.12076428296859e-06,0.999993920326233,"josh_hawley.jpg"
"231",3.34349351760466e-05,0.999966621398926,"josh_mandel.jpg"
"232",0.999987840652466,1.21249122457812e-05,"kathy_szeliga.jpg"
"233",0.999993205070496,6.80126231600298e-06,"kay_bailey_hutchison.jpg"
"234",0.999988675117493,1.13470941869309e-05,"kay_hagan.jpg"
"235",0.999966859817505,3.31418013956863e-05,"kelly_ayotte.jpg"
"236",0.999992609024048,7.4431541179365e-06,"kelly_loeffler.jpg"
"237",7.88614925113507e-05,0.999921083450317,"ken_buck.jpg"
"238",0.000364047911716625,0.999635934829712,"ken_salazar.jpg"
"239",1.38469677040121e-05,0.999986171722412,"kenneth_chase.jpg"
"240",0.000298058497719467,0.999701917171478,"kent_conrad.jpg"
"241",2.42450569203356e-05,0.999975800514221,"kevin_cramer.jpg"
"242",1.6457224774058e-05,0.999983549118042,"kevin_o'connor.jpg"
"243",8.35359605844133e-06,0.999991655349731,"kevin_wade.jpg"
"244",0.999977707862854,2.23496354010422e-05,"kirsten_gillibrand.jpg"
"245",3.50232221535407e-05,0.999964952468872,"kit_bond.jpg"
"246",7.1064117946662e-05,0.999928951263428,"kurt_bills.jpg"
"247",0.999976754188538,2.31880094361259e-05,"kyrsten_sinema.jpg"
"248",9.2233247414697e-05,0.999907732009888,"lamar_alexander.jpg"
"249",4.88144542032387e-06,0.999995112419128,"larry_craig.jpg"
"250",0.000120672426419333,0.999879360198975,"larry_larocco.jpg"
"251",9.90854459814727e-05,0.999900937080383,"lauch_faircloth.jpg"
"252",0.999990224838257,9.75402417680016e-06,"lauren_witzke.jpg"
"253",0.999935150146484,6.49047069600783e-05,"leah_vukmir.jpg"
"254",4.59420480183326e-05,0.999954104423523,"lee_fisher.jpg"
"255",2.31691537919687e-05,0.999976873397827,"lee_jones.jpg"
"256",2.18553759623319e-05,0.999978184700012,"len_britton.jpg"
"257",0.00105965870898217,0.998940408229828,"lincoln_chafee.jpg"
"258",0.996887624263763,0.00311243184842169,"linda_lingle.jpg"
"259",0.999872326850891,0.000127624138258398,"linda_mcmahon.jpg"
"260",0.999523758888245,0.000476232497021556,"linda_smith.jpg"
"261",0.876335263252258,0.123664774000645,"lindsey_graham.jpg"
"262",0.99975723028183,0.000242720867390744,"lisa_murkowski.jpg"
"263",0.999952793121338,4.71998828288633e-05,"lois_combs_weinberg.jpg"
"264",1.32485220092349e-05,0.99998676776886,"lou_barletta.jpg"
"265",0.00248175719752908,0.997518301010132,"mack_mattingly.jpg"
"266",0.999752581119537,0.000247413496254012,"maggie_hassan.jpg"
"267",4.22858829551842e-06,0.999995827674866,"marco_rubio.jpg"
"268",0.999986886978149,1.30828157125507e-05,"maria_cantwell.jpg"
"269",2.78356128546875e-06,0.99999725818634,"mark_begich.jpg"
"270",5.54694051970728e-05,0.999944567680359,"mark_clayton.jpg"
"271",1.47408927659853e-05,0.999985218048096,"mark_curran.jpg"
"272",2.95489207928767e-05,0.999970436096191,"mark_dayton.jpg"
"273",0.000130446613184176,0.999869585037231,"mark_kelly.jpg"
"274",2.20254241867224e-06,0.999997854232788,"mark_kennedy.jpg"
"275",6.51970549370162e-05,0.999934792518616,"mark_kirk.jpg"
"276",0.00669848965480924,0.993301510810852,"mark_neumann.jpg"
"277",0.00162321585230529,0.998376727104187,"mark_pryor.jpg"
"278",4.23357141698943e-06,0.999995708465576,"mark_ronchetti.jpg"
"279",7.40972893709113e-07,0.999999284744263,"mark_udall.jpg"
"280",3.83980523110949e-06,0.999996185302734,"mark_warner.jpg"
"281",0.999966621398926,3.33649913955014e-05,"marquita_bradshaw.jpg"
"282",0.999988198280334,1.17745321404072e-05,"marsha_blackburn.jpg"
"283",0.999954104423523,4.58653084933758e-05,"martha_coakley.jpg"
"284",0.999977588653564,2.23936058318941e-05,"martha_mcsally.jpg"
"285",3.47367040376412e-06,0.999996542930603,"martin_heinrich.jpg"
"286",4.30831460107584e-06,0.999995708465576,"marvin_scott.jpg"
"287",0.999962329864502,3.76529606000986e-05,"mary_landrieu.jpg"
"288",0.911902546882629,0.0880974233150482,"mary_oboyle.jpg"
"289",8.73139379109489e-06,0.999991297721863,"matt_fong.jpg"
"290",6.56369365970022e-06,0.999993443489075,"matt_rosendale.jpg"
"291",1.56324967974797e-05,0.999984383583069,"matthew_corey.jpg"
"292",5.76113161514513e-05,0.999942421913147,"max_baucus.jpg"
"293",0.000563074776437134,0.999436914920807,"max_cleland.jpg"
"294",0.999963164329529,3.6873130738968e-05,"mazie_hirono.jpg"
"295",4.06853432650678e-05,0.999959349632263,"mel_carnahan.jpg"
"296",3.24250177072827e-05,0.999967575073242,"mel_logan.jpg"
"297",0.00594968162477016,0.994050323963165,"merav_ben-david.jpg"
"298",9.85180008683528e-07,0.999999046325684,"michael_baumgartner.jpg"
"299",9.13932817638852e-05,0.999908566474915,"michael_bennet.jpg"
"300",0.00139110954478383,0.998608887195587,"michael_coles.jpg"
"301",8.30762837722432e-06,0.999991655349731,"michael_steele.jpg"
"302",0.000241650588577613,0.999758303165436,"michael_thurmond.jpg"
"303",0.999981999397278,1.80249680852285e-05,"michelle_nunn.jpg"
"304",4.66095207229955e-06,0.999995350837708,"mick_rich.jpg"
"305",5.44788199476898e-05,0.999945521354675,"mike_bouchard.jpg"
"306",1.83895172085613e-05,0.999981641769409,"mike_braun.jpg"
"307",4.89406011183746e-05,0.999951004981995,"mike_crapo.jpg"
"308",1.29445988932275e-05,0.999987006187439,"mike_dewine.jpg"
"309",8.70711737661622e-05,0.999912977218628,"mike_enzi.jpg"
"310",1.32977875182405e-05,0.99998664855957,"mike_espy.jpg"
"311",4.66874189442024e-06,0.999995350837708,"mike_johanns.jpg"
"312",1.68544174812268e-05,0.999983191490173,"mike_lee.jpg"
"313",8.03642888058675e-06,0.9999920129776,"mike_liffrig.jpg"
"314",4.64474142063409e-05,0.999953508377075,"mike_mcfadden.jpg"
"315",1.49765091919107e-05,0.999984979629517,"mike_mcgavick.jpg"
"316",0.000122995988931507,0.999876976013184,"mike_rounds.jpg"
"317",0.000322088075336069,0.999677896499634,"mike_taylor.jpg"
"318",0.999489307403564,0.000510687532369047,"misty_snow.jpg"
"319",0.00010763081809273,0.999892354011536,"mitch_mcconell.jpg"
"320",0.00191803753841668,0.998081922531128,"mitch_mcconnell.jpg"
"321",0.99998140335083,1.85387834790163e-05,"mj_hegar.jpg"
"322",0.999990582466125,9.39040910452604e-06,"monica_wehby.jpeg"
"323",0.999789655208588,0.000210318379686214,"nancy_farmer.jpg"
"324",0.557369768619537,0.442630231380463,"ned_lamont.jpg"
"325",8.11971258372068e-05,0.999918818473816,"norm_coleman.jpg"
"326",0.999980449676514,1.95788979908684e-05,"olympia_snowe.jpg"
"327",0.000328270223690197,0.999671697616577,"orrin_hatch.jpg"
"328",1.57093127199914e-05,0.999984264373779,"pat_roberts.jpg"
"329",0.27518954873085,0.724810421466827,"patrick_leahy.jpg"
"330",4.79680056741927e-06,0.999995231628418,"patrick_morrisey.jpg"
"331",2.993094312842e-05,0.999970078468323,"patrick_murphy.jpg"
"332",0.997703850269318,0.00229612621478736,"patty_judge.jpg"
"333",0.999960064888,3.99421551264822e-05,"patty_murray.jpg"
"334",0.000515741819981486,0.999484181404114,"paul_d_coverdell.jpg"
"335",2.2719494154444e-05,0.999977231025696,"paul_hodes.jpg"
"336",4.02736841351725e-05,0.999959707260132,"paul_rappaport.jpg"
"337",0.00486480351537466,0.995135247707367,"paul_sadler.jpg"
"338",1.99340615836263e-06,0.999997973442078,"paul_sarbanes.jpg"
"339",0.000458299356978387,0.999541759490967,"paul_van_dam.jpg"
"340",0.999991416931152,8.5473402577918e-06,"paula_jean_swearengin.jpg"
"341",0.999999046325684,9.79276819634833e-07,"paulette_jordan.jpg"
"342",1.39926851261407e-05,0.999986052513123,"pete_ashdown.jpg"
"343",0.000111162597022485,0.999888777732849,"pete_coors.jpg"
"344",0.00753060448914766,0.992469370365143,"pete_domenici.jpg"
"345",2.27322561840992e-06,0.999997735023499,"pete_hoekstra.jpg"
"346",4.62007774331141e-05,0.999953746795654,"peter_fitzgerald.jpg"
"347",0.00166255841031671,0.998337388038635,"phil_bredesen.jpg"
"348",2.43798567680642e-05,0.999975562095642,"philip_giordano.jpg"
"349",0.00372384488582611,0.996276140213013,"rand_paul.jpg"
"350",5.28798364030081e-06,0.99999475479126,"raphael_warnock.jpg"
"351",2.38934608205454e-05,0.99997615814209,"richard_blumenthal.jpg"
"352",0.000176507513970137,0.99982351064682,"richard_burr.jpg"
"353",8.32132354844362e-06,0.999991655349731,"richard_carmona.jpg"
"354",0.000119883108709473,0.999880075454712,"richard_lugar.jpg"
"355",6.99101201462327e-06,0.999992966651917,"richard_mourdock.jpg"
"356",0.000133920155349188,0.999866008758545,"richard_shelby.jpg"
"357",0.000139113515615463,0.999860882759094,"richard_ziser.jpg"
"358",4.16128095821477e-05,0.999958395957947,"rick_lazio.jpg"
"359",1.50057312566787e-05,0.999984979629517,"rick_noriega.jpg"
"360",4.30708205385599e-05,0.999956965446472,"rick_santorum.jpg"
"361",0.000111994508188218,0.999887943267822,"rick_scott.jpg"
"362",8.27211115392856e-05,0.999917268753052,"rick_weiland.jpg"
"363",1.15845286927652e-05,0.999988436698914,"ricky_dale_harrington.jpg"
"364",0.00295645045116544,0.997043550014496,"rik_mehta.jpg"
"365",9.90157277556136e-05,0.999900937080383,"rob_portman.jpg"
"366",5.36209481651895e-05,0.999946355819702,"robert_arlett.jpg"
"367",5.96586178289726e-05,0.999940395355225,"robert_flanders.jpg"
"368",2.07631001103437e-06,0.999997973442078,"robert_lorge.jpg"
"369",8.77840921020834e-06,0.999991178512573,"robert_tingle.jpg"
"370",0.000116164090286475,0.999883770942688,"robert_weygand.jpg"
"371",0.990127205848694,0.00987283326685429,"robin_carnahan.jpg"
"372",0.000435409077908844,0.999564588069916,"rocky_raczkowski.jpg"
"373",7.33080742065795e-06,0.999992728233337,"rod_grams.jpg"
"374",1.53802079694287e-06,0.999998450279236,"rodney_glassman.jpg"
"375",1.05570925370557e-05,0.99998939037323,"roger_f_wicker.jpg"
"376",0.000173996973899193,0.999826014041901,"roger_marshall.jpg"
"377",1.72113395819906e-05,0.999982833862305,"ron_johnson.jpg"
"378",3.40196447723429e-06,0.999996542930603,"ron_kirk.jpg"
"379",4.09051563110552e-06,0.999995946884155,"ron_wyden.jpg"
"380",0.000139574840432033,0.999860405921936,"ronald_klink.jpg"
"381",5.82488337386167e-06,0.999994158744812,"ronnie_musgrove.jpg"
"382",0.999972939491272,2.70870441454463e-05,"roxanne_conlin.jpg"
"383",5.19608875038102e-05,0.999948024749756,"roy_blunt.jpg"
"384",1.24129874166101e-05,0.999987602233887,"russ_feingold.jpg"
"385",9.10187736735679e-05,0.999908924102783,"sam_brownback.jpg"
"386",4.47867989805673e-07,0.999999523162842,"sam_granato.jpg"
"387",0.999955058097839,4.49993458460085e-05,"sara_gideon.jpg"
"388",0.000696596340276301,0.999303340911865,"saxby_chambliss.jpg"
"389",8.17628915683599e-06,0.999991774559021,"scott_brown.jpg"
"390",3.61706065632461e-06,0.999996423721313,"scott_howell.jpg"
"391",1.75816205683077e-06,0.999998211860657,"scott_kleeb.jpg"
"392",3.25869259540923e-05,0.999967455863953,"scott_milne.jpg"
"393",0.000141804688610137,0.999858140945435,"scotty_baesler.jpg"
"394",0.999737918376923,0.000262023386312649,"sharron_angle.jpg"
"395",3.53977065969957e-06,0.999996423721313,"sheldon_whitehouse.jpg"
"396",0.999988794326782,1.11605904749013e-05,"shelley_berkley.jpg"
"397",0.999943017959595,5.69905714655761e-05,"shelley_moore_capito.jpg"
"398",0.999974846839905,2.51377659878926e-05,"shenna_bellows.jpg"
"399",8.08055574452737e-06,0.999991893768311,"sherrod_brown.jpg"
